,spkr,dys,word
0,scale12c-59,=,no
0,scale12c-59,=,no
0,scale12d-172,D,and
0,scale12d-172,D,she
0,scale12d-172,=,he
0,scale12d-172,=,comes
0,scale12d-172,S,home
0,tap10a-324,=,so
0,tap10a-324,=,then
0,tap10a-324,=,she
0,tap10a-324,S,kind
0,tap10a-324,S,of
0,tap10a-324,S,jumped
0,tap10a-324,D,and
0,tap10a-324,D,said
0,tap14a-41,=,i
0,tap14a-41,S,cant
0,tap14a-41,S,remember
0,tap14a-183,=,kicking
0,tap14a-183,=,the
0,tap14a-183,=,ball
0,tucson12a-29,=,and
0,tucson12a-29,S,thats
0,tucson12a-29,S,thats
0,tucson12a-29,S,what
0,tucson12a-29,D,i
0,tucson12a-29,D,remember
0,tucson16a-23,S,uh
0,tucson16a-23,D,uh
0,tucson16a-23,=,no
0,MMA05a-218,S,whos
0,MMA05a-218,=,gonna
0,MMA05a-218,S,wear
0,MMA05a-218,=,that
0,MMA05a-218,S,shoe
0,UNH01a-157,S,but
0,UNH01a-157,=,i
0,UNH01a-157,=,havent
0,UNH01a-157,=,been
0,UNH01a-157,=,back
0,UNH01a-157,=,to
0,UNH01a-157,=,work
0,UNH01a-157,S,yet
0,UNH01a-259,=,and
0,UNH01a-259,=,then
0,UNH01a-259,=,she
0,UNH01a-259,=,had
0,UNH01a-259,=,him
0,UNH10a-200,S,oh
0,UNH10a-200,=,no
0,whiteside17a-400,=,hes
0,whiteside17a-400,=,in
0,whiteside17a-400,S,his
0,whiteside17a-400,=,thirties
0,whiteside17a-400,=,right
0,whiteside17a-400,=,now
0,whiteside19a-254,D,its
0,whiteside19a-254,=,for
0,whiteside19a-254,=,its
0,whiteside19a-254,D,the
0,whiteside19a-276,S,for
0,whiteside19a-276,=,bringing
0,whiteside19a-276,=,up
0,whiteside19a-276,=,its
0,williamson09b-191,S,oh
0,williamson09b-191,S,yes
0,williamson09b-191,=,you
0,williamson09b-191,S,done
0,williamson09b-191,S,have
0,williamson09b-191,S,it
0,williamson09b-191,D,today
0,wozniak06a-119,=,or
0,wozniak06a-119,=,that
0,wozniak06a-119,=,i
0,wozniak06a-119,=,couldnt
0,wozniak06a-119,=,talk
0,wozniak06a-119,=,either
0,adler08a-181,S,i
0,adler08a-181,S,i
0,adler13a-244,=,i
0,adler13a-244,=,know
0,adler13a-244,=,i
0,adler13a-244,=,know
0,adler17a-677,=,prince
0,adler17a-677,=,came
0,adler17a-677,S,too
0,adler23a-118,S,if
0,adler23a-118,=,you
0,adler23a-118,=,could
0,adler23a-118,=,tell
0,adler23a-118,S,me
0,adler23a-118,S,i
0,adler23a-118,D,get
0,adler23a-199,S,uh
0,adler23a-199,S,and
0,adler23a-199,S,there
0,adler23a-199,D,uh
0,adler23a-199,D,he
0,BU07a-334,S,but
0,BU07a-334,D,where
0,BU07a-334,=,are
0,BU07a-334,=,the
0,BU07a-334,=,rest
0,elman01a-472,S,cactus
0,elman05a-311,S,what
0,elman13a-49,=,good
0,fridriksson01a-376,=,and
0,fridriksson01a-376,=,then
0,fridriksson01a-376,S,is
0,fridriksson01a-376,=,another
0,kansas10a-25,=,well
0,kansas10a-25,=,i
0,kansas10a-25,=,should
0,kansas10a-25,=,say
0,kansas10a-25,S,that
0,kansas10a-25,=,wrong
0,kansas20a-258,D,and
0,kansas20a-258,=,she
0,kansas20a-258,=,wanted
0,kansas20a-258,=,to
0,kansas20a-258,=,go
0,kurland01f-554,=,and
0,kurland01f-554,S,my
0,kurland01f-554,S,my
0,kurland01f-554,S,wife
0,kurland01f-554,S,talk
0,kurland01f-554,D,to
0,kurland01f-554,D,her
0,kurland12a-272,=,and
0,kurland12a-272,S,and
0,kurland12a-272,S,im
0,kurland12a-272,=,walking
0,kurland12a-386,=,so
0,kurland12a-386,S,hes
0,kurland12a-386,S,down
0,kurland12a-386,S,barking
0,kurland12a-386,D,at
0,kurland12a-386,=,me
0,kurland23b-378,S,im
0,kurland23b-378,S,not
0,kurland23b-378,S,sure
0,kurland23b-378,S,exactly
0,kurland23b-378,D,how
0,kurland23b-378,D,you
0,kurland23b-378,D,say
0,kurland23b-378,D,it
0,kurland23e-260,S,but
0,kurland23e-260,S,ive
0,kurland23e-260,D,ive
0,kurland23e-260,=,forgotten
0,kurland23e-260,S,what
0,kurland23e-260,D,it
0,kurland23e-260,D,was
0,scale11a-342,S,and
0,scale11a-342,=,i
0,scale11a-342,=,dont
0,scale11a-342,=,understand
0,tap09a-256,S,old
0,tap14a-12,S,no
0,tap14a-12,=,next
0,tap14a-12,=,year
0,tap14a-26,=,okay
0,tap14a-26,=,lets
0,tap14a-26,=,go
0,tucson02a-83,D,see
0,tucson02a-83,=,i
0,tucson02a-83,S,see
0,tucson02a-83,D,that
0,tucson02a-83,D,face
0,tucson02a-83,D,huh
0,tucson07a-275,=,i
0,tucson07a-275,=,cant
0,tucson07a-275,=,remember
0,tucson07a-275,S,her
0,tucson07a-275,=,name
0,tucson07a-275,=,is
0,UNH01a-111,=,and
0,UNH01a-111,=,i
0,UNH01a-111,=,was
0,UNH01a-111,=,there
0,UNH01a-111,=,for
0,UNH01a-111,=,ten
0,UNH01a-111,=,days
0,UNH01c-331,D,but
0,UNH01c-331,=,i
0,UNH01c-331,S,have
0,UNH01c-331,S,definitely
0,UNH01c-331,D,heard
0,UNH01c-331,D,of
0,UNH01c-331,D,cinderella
0,UNH04b-7,S,yeah
0,williamson06a-139,=,and
0,williamson06a-139,=,hes
0,williamson06a-139,=,showing
0,williamson06a-139,=,it
0,wozniak06a-237,=,and
0,wozniak06a-237,=,i
0,wozniak06a-237,=,couldnt
0,wozniak06a-237,=,hear
0,wozniak06a-237,=,him
0,adler13a-264,=,okay
0,adler13a-264,S,akay
0,adler13a-411,=,uh
0,adler13a-411,=,yes
0,BU07a-169,=,no
0,BU07a-169,=,but
0,BU07a-169,=,close
0,BU08a-285,=,and
0,BU08a-285,=,there
0,BU08a-285,=,was
0,elman05a-331,S,zvood
0,fridriksson01a-277,D,but
0,fridriksson01a-277,=,you
0,fridriksson01a-277,=,dont
0,fridriksson01a-277,=,listen
0,fridriksson01a-277,S,to
0,fridriksson01a-277,S,me
0,fridriksson04a-152,S,want
0,fridriksson04a-152,S,me
0,fridriksson04a-152,S,to
0,fridriksson04a-152,S,move
0,fridriksson04a-152,D,up
0,fridriksson04a-152,D,there
0,fridriksson10b-52,S,silly
0,fridriksson10b-52,S,silly
0,fridriksson10b-52,S,silly
0,kurland01f-797,S,and
0,kurland01f-797,D,the
0,kurland01f-797,=,doctor
0,kurland01f-797,S,comes
0,kurland01f-797,=,quicker
0,kurland01f-809,S,and
0,kurland01f-809,S,hes
0,kurland01f-809,D,slowing
0,kurland01f-859,=,and
0,kurland01f-859,=,it
0,kurland01f-859,=,was
0,kurland01f-859,=,hard
0,kurland01f-859,S,hard
0,kurland01f-859,D,day
0,kurland17a-157,=,so
0,kurland17a-157,=,he
0,kurland17a-157,=,went
0,kurland17a-157,=,out
0,kurland18a-237,S,face
0,kurland18a-237,S,it
0,kurland18a-237,S,down
0,kurland18a-237,S,the
0,kurland18a-237,S,center
0,kurland18c-121,S,im
0,kurland18c-121,S,im
0,kurland18c-121,S,going
0,kurland18c-121,D,back
0,kurland18c-121,D,to
0,kurland18c-121,D,the
0,kurland18c-121,D,house
0,kurland23b-534,D,a
0,kurland23b-534,=,lot
0,kurland23b-534,=,of
0,kurland23b-534,=,people
0,kurland23b-534,=,like
0,kurland23b-534,S,white
0,kurland23b-534,D,bread
0,MSU03b-296,=,that
0,MSU03b-296,=,was
0,MSU03b-296,S,a
0,MSU03b-296,=,uh
0,scale12c-83,S,come
0,scale12c-83,S,on
0,scale12c-83,D,down
0,scale12c-83,=,cat
0,scale12c-99,D,i
0,scale12c-99,D,i
0,scale12c-99,D,i
0,scale12c-99,=,did
0,scale12c-99,S,this
0,scale12c-99,=,once
0,scale12c-99,=,before
0,thompson10a-135,=,and
0,thompson10a-135,=,sees
0,thompson10a-135,=,the
0,thompson10a-135,S,balls
0,thompson10a-135,=,come
0,thompson10a-135,=,in
0,MMA17a-161,S,and
0,MMA17a-161,S,thats
0,MMA17a-161,S,the
0,MMA17a-161,S,biggest
0,MMA17a-161,S,problem
0,MMA19a-124,S,so
0,MMA19a-124,D,she
0,MMA19a-124,D,she
0,MMA19a-124,D,came
0,UNH01a-283,D,at
0,UNH01a-283,=,one
0,UNH01a-283,=,point
0,UNH01a-283,=,he
0,UNH01a-283,=,kicks
0,UNH01a-283,=,it
0,UNH01a-381,=,so
0,UNH01a-381,=,now
0,UNH01a-381,=,hes
0,UNH01a-381,=,stuck
0,UNH01a-381,=,in
0,UNH01a-381,=,the
0,UNH01a-381,=,tree
0,UNH01c-275,S,it
0,UNH01c-275,=,starts
0,UNH01c-275,=,raining
0,UNH01c-275,=,hard
0,whiteside19a-175,S,youll
0,whiteside19a-175,S,needta
0,whiteside19a-175,S,help
0,whiteside19a-175,S,me
0,whiteside19a-175,=,with
0,whiteside19a-175,S,this
0,whiteside19a-175,D,word
0,whiteside19a-190,=,and
0,whiteside19a-190,=,the
0,whiteside19a-190,S,mom
0,whiteside19a-190,S,keeps
0,whiteside19a-190,=,the
0,whiteside19a-190,=,umbrella
0,williamson09a-163,S,used
0,williamson09a-163,D,to
0,williamson09a-163,=,be
0,williamson09a-163,=,um
0,adler17a-427,S,where
0,adler17a-427,=,was
0,adler17a-427,D,i
0,adler23a-355,S,but
0,adler23a-355,D,she
0,adler23a-355,D,can
0,adler23a-355,=,shes
0,adler23a-355,S,kind
0,adler23a-355,S,of
0,cmu02a-290,S,well
0,cmu02a-290,S,upstairs
0,cmu02a-423,=,i
0,cmu02a-423,S,uh
0,elman01a-185,=,and
0,elman01a-185,S,now
0,elman01a-185,S,its
0,elman01a-185,S,aphasia
0,kansas10a-374,S,hes
0,kansas10a-374,S,shivering
0,kansas10a-374,=,back
0,kansas10a-374,=,and
0,kansas10a-374,=,forth
0,kansas10a-875,=,see
0,kansas10a-875,=,i
0,kansas10a-875,=,cant
0,kansas10a-875,=,tell
0,kansas10a-875,=,it
0,kurland01f-220,S,he
0,kurland01f-220,=,really
0,kurland01f-220,=,like
0,kurland01f-220,=,the
0,kurland01f-220,=,man
0,kurland09d-25,S,cinderella
0,kurland09d-31,S,but
0,kurland09d-31,S,she
0,kurland09d-31,D,wait
0,kurland12a-224,=,and
0,kurland12a-224,=,he
0,kurland12a-224,=,stared
0,kurland12a-224,=,out
0,kurland12a-224,=,the
0,kurland12a-224,=,window
0,kurland16a-27,=,this
0,kurland16a-27,=,is
0,kurland16a-27,=,the
0,kurland16a-27,S,hardest
0,kurland16a-27,S,its
0,kurland16a-27,S,been
0,kurland16a-27,D,here
0,kurland17a-165,S,hes
0,kurland17a-165,=,getting
0,kurland17a-165,=,wet
0,kurland18a-11,D,uh
0,kurland18a-11,D,uh
0,kurland18a-11,D,uh
0,kurland18a-11,=,maybe
0,kurland18a-11,S,longer
0,kurland18a-11,S,than
0,kurland18a-11,D,that
0,kurland23b-181,=,hes
0,kurland23b-181,=,back
0,kurland23b-181,=,to
0,kurland23b-181,=,his
0,kurland23b-181,=,house
0,kurland23b-277,S,of
0,kurland23b-277,S,course
0,kurland23b-277,D,the
0,kurland23b-277,=,thing
0,kurland23b-277,S,that
0,kurland23b-277,D,would
0,kurland23b-277,=,be
0,kurland23b-277,S,kind
0,kurland23b-277,S,of
0,kurland23b-277,D,fun
0,kurland23b-316,D,and
0,kurland23b-316,=,maybe
0,kurland23b-316,=,they
0,kurland23b-316,=,were
0,kurland23b-316,=,twins
0,kurland23b-386,S,um
0,kurland23b-386,=,castle
0,kurland23b-510,=,they
0,kurland23b-510,=,found
0,kurland23b-510,S,one
0,kurland23b-510,=,that
0,kurland23b-510,S,uh
0,MSU03b-77,=,and
0,MSU03b-77,=,thats
0,MSU03b-77,S,when
0,MSU07b-39,=,a
0,MSU07b-39,S,helicopter
0,scale15a-108,=,i
0,scale15a-108,S,like
0,scale15a-108,S,it
0,scale15a-108,D,a
0,scale15a-108,D,lot
0,scale17a-474,=,ill
0,scale17a-474,=,find
0,scale17a-474,=,it
0,tap09a-457,S,yeah
0,tap09a-457,S,butter
0,tap09a-457,D,butter
0,tucson07a-44,=,so
0,tucson07a-44,=,thats
0,tucson07a-44,=,what
0,tucson07a-44,=,it
0,tucson07a-44,=,is
0,MMA13a-247,S,maybe
0,MMA13a-247,D,we
0,MMA13a-247,=,should
0,MMA13a-247,S,adopt
0,UNH01a-57,=,i
0,UNH01a-57,=,can
0,UNH01a-57,=,never
0,UNH01a-57,=,remember
0,UNH01a-57,=,what
0,UNH01a-57,=,you
0,UNH01a-57,=,call
0,UNH01a-57,=,it
0,UNH01a-105,=,but
0,UNH01a-105,S,they
0,UNH01a-105,S,did
0,UNH01a-105,=,whatever
0,UNH01a-105,=,they
0,UNH01a-105,=,did
0,UNH01a-285,S,it
0,UNH01a-285,S,goes
0,UNH01a-285,=,through
0,UNH01a-285,=,somebodys
0,UNH01a-285,=,window
0,UNH01a-293,D,and
0,UNH01a-293,=,he
0,UNH01a-293,=,stares
0,UNH01a-293,=,out
0,UNH01a-293,=,the
0,UNH01a-293,=,window
0,UNH01c-271,S,and
0,UNH01c-271,S,it
0,UNH01c-271,=,starts
0,UNH01c-271,S,raining
0,UNH04b-79,=,but
0,UNH04b-79,=,i
0,UNH04b-79,=,cant
0,UNH04b-79,S,explain
0,UNH04b-79,D,it
0,whiteside04a-43,S,good
0,whiteside04a-43,S,good
0,williamson09b-382,=,so
0,williamson09b-382,=,then
0,williamson09b-382,S,you
0,williamson09b-382,S,know
0,williamson19a-40,=,one
0,williamson19a-40,S,two
0,williamson19a-40,D,three
0,williamson19a-40,=,four
0,williamson19a-40,=,five
0,adler13a-558,=,no
0,adler13a-558,=,no
0,adler13a-558,=,no
0,adler13a-558,=,no
0,BU07a-87,=,and
0,BU07a-87,=,hoping
0,BU07a-87,=,for
0,BU07a-87,S,recovery
0,BU08a-188,S,oh
0,BU08a-188,S,wet
0,cmu02a-112,S,hurl
0,cmu02a-112,=,man
0,elman04a-292,D,and
0,elman04a-292,=,they
0,elman04a-292,=,try
0,elman04a-292,=,the
0,elman04a-292,=,shoe
0,elman04a-292,=,on
0,elman04a-292,=,her
0,fridriksson01a-422,=,and
0,fridriksson01a-422,S,it
0,fridriksson01a-422,S,did
0,fridriksson01a-422,S,come
0,fridriksson01a-422,D,true
0,fridriksson10b-58,S,pills
0,fridriksson10b-58,S,write
0,fridriksson10b-58,D,a
0,fridriksson10b-58,D,check
0,kurland02c-49,S,its
0,kurland07d-172,S,i
0,kurland07d-172,=,i
0,kurland07d-172,D,i
0,kurland07d-172,=,dont
0,kurland07d-172,=,know
0,kurland12a-39,=,no
0,kurland12a-39,S,needta
0,kurland12a-39,=,do
0,kurland12a-39,=,that
0,kurland16a-191,=,so
0,kurland16a-191,=,she
0,kurland16a-191,=,walks
0,kurland16a-191,=,away
0,kurland23b-235,S,and
0,kurland23b-235,D,ill
0,kurland23b-235,=,put
0,kurland23b-235,=,the
0,kurland23b-235,=,ladder
0,kurland23b-235,=,up
0,kurland23b-235,=,here
0,kurland23b-436,=,she
0,kurland23b-436,S,could
0,kurland23b-436,S,wear
0,kurland23b-436,S,nice
0,kurland23b-436,D,clothes
0,kurland23b-436,=,too
0,kurland28d-43,S,you
0,kurland28d-43,S,know
0,kurland28d-43,S,not
0,kurland28d-43,D,really
0,kurland28d-43,=,paying
0,kurland28d-43,=,attention
0,MSU03b-153,=,that
0,MSU03b-153,=,was
0,MSU03b-153,S,out
0,MSU03b-153,S,there
0,MSU08a-9,=,and
0,MSU08a-9,=,of
0,MSU08a-9,=,half
0,scale15a-94,S,i
0,scale15a-94,S,like
0,scale15a-94,D,them
0,scale15a-94,D,a
0,scale15a-94,D,lot
0,scale17a-484,S,hm
0,tap10a-152,=,i
0,tap10a-152,=,finally
0,tap10a-152,=,just
0,tap10a-152,=,walking
0,tap10a-152,=,on
0,tap10a-152,=,this
0,thompson10a-302,S,make
0,thompson10a-302,=,sure
0,thompson10a-302,S,you
0,thompson10a-302,=,got
0,thompson10a-302,=,what
0,thompson10a-302,=,you
0,thompson10a-302,=,need
0,tucson07a-216,=,as
0,tucson07a-216,=,this
0,tucson07a-216,=,uh
0,tucson12a-173,S,you
0,tucson12a-173,S,know
0,tucson12a-173,S,they
0,tucson12a-173,S,they
0,tucson12a-173,D,like
0,tucson12a-173,D,to
0,tucson12a-173,D,do
0,tucson12a-173,=,that
0,tucson16a-69,S,yeah
0,tucson16a-69,=,exactly
0,tucson20a-193,S,hes
0,tucson20a-193,S,seventy
0,tucson20a-193,=,years
0,tucson20a-193,=,old
0,UNH01a-207,=,which
0,UNH01a-207,S,i
0,UNH01a-207,S,find
0,UNH01a-207,=,very
0,UNH01a-207,=,frightening
0,UNH01c-71,S,but
0,UNH01c-71,=,i
0,UNH01c-71,=,could
0,UNH01c-71,=,write
0,UNH01c-389,=,and
0,UNH01c-389,=,she
0,UNH01c-389,=,had
0,UNH01c-389,=,on
0,UNH01c-389,=,her
0,UNH01c-389,=,glass
0,UNH01c-389,S,slippers
0,UNH01c-419,=,i
0,UNH01c-419,D,would
0,UNH01c-419,=,put
0,UNH01c-419,=,them
0,UNH01c-419,=,together
0,whiteside17a-61,=,thats
0,whiteside17a-61,=,the
0,whiteside17a-61,=,physical
0,whiteside17a-61,S,piece
0,williamson05a-181,=,so
0,williamson05a-181,=,i
0,williamson05a-181,=,drove
0,williamson05a-181,=,back
0,williamson05a-181,=,home
0,williamson05a-376,=,so
0,williamson05a-376,=,here
0,williamson05a-376,=,comes
0,williamson05a-376,S,the
0,williamson05a-376,S,firemen
0,williamson06a-127,S,mhm
0,williamson06a-127,=,boy
0,williamson06a-127,=,and
0,williamson06a-127,=,a
0,williamson06a-127,=,girl
0,williamson06a-197,S,these
0,williamson06a-197,S,are
0,williamson06a-197,S,fun
0,williamson09b-69,S,melissas
0,williamson09b-69,=,a
0,williamson09b-69,=,great
0,williamson09b-69,=,teacher
0,williamson09b-69,=,too
0,williamson19a-65,S,vegas
0,wright206a-9,=,all
0,wright206a-9,=,over
0,wright206a-9,=,again
0,adler13a-313,=,uh
0,adler13a-313,=,woman
0,adler23a-317,=,okay
0,adler23a-317,S,okay
0,adler23a-317,=,nearly
0,BU08a-339,=,everything
0,BU08a-339,S,deal
0,elman01a-464,S,bench
0,elman01a-464,S,bench
0,elman05a-395,=,and
0,elman05a-395,=,i
0,elman05a-395,=,cant
0,elman05a-395,=,remember
0,elman05a-395,=,the
0,elman05a-395,=,rest
0,elman13a-162,S,uh
0,elman13a-162,S,yeah
0,kansas06a-37,S,oh
0,kansas06a-37,D,oh
0,kansas10a-27,=,i
0,kansas10a-27,=,have
0,kansas10a-27,=,lots
0,kansas10a-27,=,of
0,kansas10a-27,S,problems
0,kansas20a-101,S,were
0,kansas20a-101,S,going
0,kansas20a-101,S,to
0,kansas20a-101,D,checkers
0,kurland01f-316,D,she
0,kurland01f-316,=,come
0,kurland01f-316,=,back
0,kurland01f-316,=,with
0,kurland01f-316,=,another
0,kurland01f-316,=,one
0,kurland01f-793,=,i
0,kurland01f-793,=,didnt
0,kurland01f-793,S,knew
0,kurland01f-793,=,a
0,kurland01f-793,S,darn
0,kurland01f-793,=,thing
0,kurland01f-815,S,and
0,kurland01f-815,S,this
0,kurland01f-815,S,morning
0,kurland01f-815,S,it
0,kurland01f-815,D,was
0,kurland01f-815,=,way
0,kurland01f-815,=,big
0,kurland07d-140,S,i
0,kurland07d-140,=,i
0,kurland07d-140,S,i
0,kurland07d-140,S,dont
0,kurland07d-140,D,know
0,kurland17a-167,=,his
0,kurland17a-167,=,feet
0,kurland17a-167,=,are
0,kurland17a-167,=,getting
0,kurland17a-167,=,wet
0,kurland17a-304,=,and
0,kurland17a-304,S,he
0,kurland17a-304,D,tried
0,kurland17a-304,D,it
0,kurland17a-304,=,on
0,kurland17a-304,=,her
0,kurland17d-173,=,and
0,kurland17d-173,=,it
0,kurland17d-173,=,was
0,kurland17d-173,=,all
0,kurland17d-173,=,real
0,kurland17d-173,=,pretty
0,MSU07b-257,S,ah
0,MSU07b-257,=,oh
0,MSU07b-257,=,my
0,MSU07b-257,=,god
0,scale12d-87,=,it
0,scale12d-87,=,was
0,scale12d-87,=,another
0,scale12d-87,=,group
0,scale17a-283,=,i
0,scale17a-283,=,know
0,scale17a-283,=,i
0,scale17a-283,=,know
0,tap09a-397,=,oh
0,tap09a-397,S,i
0,tap09a-397,S,forgot
0,tap10a-87,=,it
0,tap10a-87,=,was
0,tap10a-87,S,an
0,tap10a-87,S,aneurysm
0,tap10a-87,=,yes
0,tap10a-421,=,and
0,tap10a-421,=,they
0,tap10a-421,=,were
0,tap10a-421,=,having
0,tap10a-421,=,parties
0,tap10a-421,=,and
0,tcu03a-19,=,and
0,tcu03a-19,=,fall
0,tcu03a-19,=,down
0,tucson12a-283,S,just
0,tucson12a-283,S,she
0,tucson12a-283,=,shes
0,tucson12a-283,D,the
0,tucson12a-283,=,one
0,MMA05a-127,=,i
0,MMA05a-127,=,guess
0,MMA05a-127,=,she
0,MMA05a-127,=,was
0,MMA05a-127,S,um
0,MMA05a-256,=,peanut
0,MMA05a-256,S,butter
0,MMA05a-256,S,uh
0,MMA05a-256,=,first
0,whiteside19a-452,=,but
0,whiteside19a-452,S,okay
0,whiteside19a-452,S,theres
0,whiteside19a-452,=,two
0,whiteside19a-452,=,ways
0,williamson06a-159,=,and
0,williamson06a-159,=,then
0,williamson06a-159,=,showed
0,williamson06a-159,=,the
0,williamson06a-159,=,father
0,cmu02a-445,S,man
0,elman01a-247,=,and
0,elman01a-247,=,shes
0,elman01a-247,=,going
0,elman01a-247,=,outside
0,fridriksson01a-305,S,um
0,fridriksson01a-305,=,no
0,fridriksson01a-305,D,hmhm
0,kansas20a-18,S,uh
0,kansas20a-18,S,everybody
0,kansas20a-18,S,knows
0,kansas20a-18,S,im
0,kansas20a-18,S,getting
0,kansas20a-18,=,better
0,kurland01f-39,S,and
0,kurland01f-39,S,so
0,kurland01f-39,D,he
0,kurland01f-39,=,stands
0,kurland01f-39,=,there
0,kurland01f-477,=,and
0,kurland01f-477,=,my
0,kurland01f-477,=,wife
0,kurland01f-477,S,was
0,kurland01f-477,D,sleeping
0,kurland01f-755,S,but
0,kurland01f-755,S,well
0,kurland01f-755,S,give
0,kurland01f-755,S,you
0,kurland01f-755,S,something
0,kurland12a-473,=,can
0,kurland12a-473,=,i
0,kurland12a-473,=,go
0,kurland12a-473,=,to
0,kurland12a-473,S,the
0,kurland12a-473,=,ball
0,kurland12a-507,=,and
0,kurland12a-507,=,he
0,kurland12a-507,S,loves
0,kurland12a-507,S,her
0,kurland13d-39,=,cats
0,kurland13d-39,=,right
0,kurland13d-39,=,there
0,kurland23b-404,D,and
0,kurland23b-404,=,she
0,kurland23b-404,=,saw
0,kurland23b-404,S,the
0,kurland23b-404,=,castle
0,MSU07b-133,S,uh
0,MSU07b-133,S,im
0,MSU07b-133,D,sorry
0,scale11a-83,S,well
0,scale11a-83,S,wait
0,scale11a-83,S,a
0,scale11a-83,S,minute
0,scale12d-184,S,oh
0,scale12d-184,S,my
0,scale12d-184,S,god
0,scale23a-171,=,youre
0,scale23a-171,=,speaking
0,scale23a-171,=,much
0,scale23a-171,=,better
0,scale23a-225,=,he
0,scale23a-225,=,stood
0,scale23a-225,=,up
0,thompson10a-197,S,into
0,thompson10a-197,S,into
0,thompson10a-197,S,cinderella
0,tucson07a-333,S,glass
0,tucson07a-333,=,glass
0,MMA13a-375,=,so
0,MMA13a-375,=,she
0,MMA13a-375,=,took
0,MMA13a-375,=,him
0,MMA13a-375,=,out
0,MMA17a-59,=,i
0,MMA17a-59,S,cant
0,MMA17a-59,=,converse
0,MMA17a-59,=,with
0,MMA17a-59,S,it
0,UNH01a-555,S,not
0,UNH01a-555,S,one
0,UNH01a-555,D,of
0,UNH01a-555,=,my
0,UNH01a-555,D,favorites
0,UNH01a-555,D,but
0,UNH01c-167,S,oh
0,UNH01c-167,S,lets
0,UNH01c-167,S,see
0,UNH01c-167,S,what
0,UNH01c-167,S,we
0,UNH01c-167,D,can
0,UNH01c-167,D,pick
0,whiteside14a-11,S,yeah
0,whiteside14a-11,S,its
0,whiteside14a-11,S,been
0,whiteside14a-11,D,a
0,whiteside14a-11,D,help
0,wright206a-362,=,um
0,wright206a-362,=,cat
0,wright206a-362,S,no
0,wright206a-362,=,um
0,adler13a-186,S,yeah
0,adler13a-186,S,i
0,adler13a-186,D,uh
0,adler13a-186,D,yeah
0,adler13a-573,=,i
0,adler13a-573,=,know
0,adler13a-573,=,yes
0,adler23a-49,=,i
0,adler23a-49,=,knew
0,adler23a-49,=,about
0,adler23a-49,=,the
0,adler23a-49,=,whole
0,adler23a-49,=,thing
0,cmu02a-184,S,uh
0,cmu02a-184,S,again
0,elman01a-391,=,theres
0,elman01a-391,=,a
0,elman01a-391,=,pumpkin
0,elman05a-357,=,can
0,elman05a-357,=,you
0,elman05a-357,=,say
0,elman05a-357,S,that
0,elman05a-357,=,one
0,elman05a-357,=,more
0,elman05a-357,=,time
0,fridriksson01a-394,S,no
0,fridriksson01a-394,D,uhuh
0,kansas10a-139,=,went
0,kansas10a-139,=,through
0,kansas10a-139,=,the
0,kurland01f-691,S,whats
0,kurland01f-691,S,the
0,kurland01f-691,D,matter
0,kurland01f-691,D,with
0,kurland01f-691,D,your
0,kurland01f-691,D,head
0,kurland04b-29,=,i
0,kurland04b-29,=,went
0,kurland04b-29,=,into
0,kurland04b-29,S,our
0,kurland04b-29,=,bedroom
0,kurland18a-89,=,but
0,kurland18a-89,=,then
0,kurland18a-89,=,there
0,kurland18a-89,=,are
0,kurland18a-89,=,days
0,kurland18a-89,=,that
0,scale38a-160,=,oh
0,scale38a-160,S,yeah
0,scale38a-160,S,this
0,scale38a-160,S,is
0,scale38a-160,D,yeah
0,thompson13a-261,=,i
0,thompson13a-261,S,told
0,thompson13a-261,D,you
0,thompson13a-261,D,to
0,thompson13a-261,D,take
0,thompson13a-261,=,the
0,thompson13a-261,=,umbrella
0,MMA05a-248,=,because
0,MMA05a-248,=,i
0,MMA05a-248,S,only
0,MMA05a-248,S,half
0,UNH01a-321,=,no
0,UNH01a-321,=,you
0,UNH01a-321,=,dont
0,UNH01a-321,=,need
0,UNH01a-321,=,the
0,UNH01a-321,=,umbrella
0,whiteside17a-101,=,came
0,whiteside17a-101,=,home
0,whiteside17a-101,S,took
0,whiteside17a-101,S,a
0,whiteside17a-101,S,shower
0,whiteside17a-187,=,you
0,whiteside17a-187,=,know
0,whiteside17a-187,=,that
0,whiteside17a-187,=,type
0,whiteside17a-187,=,of
0,whiteside17a-187,=,a
0,whiteside17a-187,=,thing
0,williamson05a-403,S,great
0,williamson05a-403,S,gimme
0,williamson05a-403,D,a
0,williamson05a-403,D,second
0,williamson19a-42,=,five
0,williamson19a-42,=,years
0,williamson19a-42,=,ago
0,ACWT02a-49,S,voice
0,ACWT02a-49,=,uh
0,elman01a-516,=,but
0,elman01a-516,S,its
0,elman01a-516,S,gone
0,elman01a-516,S,again
0,elman04a-305,S,you
0,elman04a-305,=,first
0,elman04a-305,=,take
0,elman04a-305,S,bread
0,elman04a-307,=,two
0,elman04a-307,=,slices
0,elman04a-307,=,of
0,elman04a-307,=,bread
0,fridriksson01a-356,=,and
0,fridriksson01a-356,S,lived
0,fridriksson01a-356,=,with
0,fridriksson01a-356,S,uh
0,fridriksson01a-356,S,her
0,fridriksson01a-386,=,so
0,fridriksson01a-386,S,he
0,fridriksson01a-386,D,said
0,kansas10a-55,=,before
0,kansas10a-55,=,the
0,kansas10a-55,=,time
0,kansas20a-187,S,thats
